order_id,customer_id,order_timestamp,product_category,order_value,dispatch_state,delivery_status,days_since_delivery
ORD00012683,CUST0059043,2025-04-17T00:06,home,31.09,processing,delivered,268
ORD00012684,CUST0006276,2025-10-06T22:36,home,743.64,dispatched,delivered,95
ORD00012685,CUST0068168,2025-03-28T09:43,sports,50.53,dispatched,delayed,281
ORD00012686,CUST0106165,2025-11-17T06:26,fashion,214.31,dispatched,delivered,55
ORD00012687,CUST0170206,2025-04-06T05:53,home,105.9,dispatched,delivered,278
ORD00012688,CUST0045859,2025-04-28T00:21,beauty,69.46,dispatched,delivered,255
ORD00012689,CUST0095808,2025-01-28T16:02,toys,23.4,dispatched,delivered,345
ORD00012690,CUST0144616,2025-01-04T03:34,fashion,202.63,dispatched,delivered,372
ORD00012691,CUST0108719,2025-02-16T04:14,electronics,19569.84,dispatched,delayed,323
ORD00012692,CUST0143202,2025-02-04T12:08,fashion,24.96,dispatched,delivered,341
ORD00012693,CUST0104115,2025-07-18T22:10,fashion,42.28,dispatched,delivered,176
ORD00012694,CUST0081076,2025-10-18T13:21,appliances,44.11,processing,delivered,82
ORD00012695,CUST0194645,2025-03-02T03:35,sports,86.35,dispatched,delivered,315
ORD00012696,CUST0001290,2025-08-11T07:36,electronics,114.53,dispatched,delivered,153
ORD00012697,CUST0110879,2025-01-22T05:36,sports,212.26,dispatched,delivered,353
ORD00012698,CUST0147146,2025-11-01T02:26,fashion,48.27,dispatched,delivered,69
ORD00012699,CUST0064456,2025-01-18T12:24,beauty,54.2,dispatched,delivered,358
ORD00012700,CUST0047943,2025-03-19T03:11,toys,73.06,dispatched,delivered,296
ORD00012701,CUST0141142,2025-10-22T06:02,electronics,241.55,dispatched,delivered,79
ORD00012702,CUST0168160,2025-03-13T10:45,beauty,31.96,dispatched,delivered,303
ORD00012703,CUST0043674,2025-03-18T13:10,fashion,18.0,dispatched,delivered,298
ORD00012704,CUST0036117,2025-08-26T11:08,appliances,69.29,dispatched,tracking_exception,126
ORD00012705,CUST0014648,2025-04-03T04:13,fashion,38.91,processing,delivered,283
ORD00012706,CUST0123146,2025-03-07T15:54,electronics,196.64,dispatched,delivered,309
ORD00012707,CUST0108328,2025-04-08T18:32,beauty,45.25,dispatched,delayed,272
ORD00012708,CUST0173023,2025-08-23T16:44,grocery,14.25,dispatched,delivered,139
ORD00012709,CUST0060319,2025-01-24T23:15,electronics,102.84,dispatched,delivered,352
ORD00012710,CUST0076657,2025-05-04T02:46,sports,594.88,dispatched,delivered,251
ORD00012711,CUST0181860,2025-01-30T11:41,electronics,92.49,dispatched,delivered,344
ORD00012712,CUST0009987,2025-07-04T14:24,appliances,453.0,dispatched,delivered,189
ORD00012713,CUST0077920,2025-06-16T15:32,sports,111.31,dispatched,delivered,207
ORD00012714,CUST0096582,2025-04-08T15:25,beauty,169.09,dispatched,delivered,277
ORD00012715,CUST0174289,2025-07-09T15:53,beauty,174.75,dispatched,delivered,186
ORD00012716,CUST0068504,2025-04-25T00:31,fashion,67.69,processing,delivered,261
ORD00012717,CUST0138915,2025-06-28T20:27,fashion,196.89,dispatched,delayed,193
ORD00012718,CUST0109184,2025-05-06T09:36,fashion,77.5,dispatched,delivered,247
ORD00012719,CUST0034567,2025-02-09T03:14,home,83.93,dispatched,delivered,333
ORD00012720,CUST0067563,2025-01-16T20:28,fashion,429.36,dispatched,delivered,360
ORD00012721,CUST0013917,2025-01-23T20:01,sports,126.47,dispatched,delivered,353
ORD00012722,CUST0019753,2025-10-31T20:15,beauty,71.46,dispatched,delayed,64
ORD00012723,CUST0171742,2025-07-28T05:39,grocery,21.79,dispatched,delivered,165
ORD00012724,CUST0051583,2025-01-30T10:07,fashion,252.09,dispatched,delivered,345
ORD00012725,CUST0185485,2025-12-11T07:37,appliances,268.88,dispatched,delivered,31
ORD00012726,CUST0018385,2025-10-06T15:52,home,69.67,dispatched,delivered,97
ORD00012727,CUST0187929,2025-03-27T15:06,appliances,655.44,processing,delivered,289
ORD00012728,CUST0050281,2025-01-19T09:13,electronics,127.59,dispatched,delivered,357
ORD00012729,CUST0197978,2025-08-01T07:34,home,105.83,dispatched,delivered,162
ORD00012730,CUST0060843,2025-04-02T13:01,electronics,162.67,dispatched,delayed,276
ORD00012731,CUST0170462,2025-02-11T18:36,electronics,160.65,dispatched,delivered,331
ORD00012732,CUST0191249,2025-08-12T05:20,electronics,570.04,dispatched,delivered,151
ORD00012733,CUST0035370,2025-04-19T01:18,sports,126.01,dispatched,delivered,267
ORD00012734,CUST0099175,2025-07-18T07:30,home,124.48,dispatched,delivered,174
ORD00012735,CUST0191963,2025-08-26T20:13,appliances,39.34,dispatched,delayed,134
ORD00012736,CUST0160815,2025-06-02T18:56,fashion,266.5,dispatched,delivered,220
ORD00012737,CUST0132467,2025-03-01T16:31,electronics,101.77,dispatched,delayed,310
ORD00012738,CUST0048924,2025-10-29T22:06,appliances,132.89,processing,delivered,73
ORD00012739,CUST0025056,2025-03-25T05:32,sports,194.61,dispatched,tracking_exception,283
ORD00012740,CUST0175815,2025-02-25T19:53,home,161.26,dispatched,delivered,319
ORD00012741,CUST0180506,2025-03-24T06:16,sports,238.64,dispatched,delayed,284
ORD00012742,CUST0190619,2025-09-28T13:20,grocery,143.58,dispatched,delivered,105
ORD00012743,CUST0038503,2025-07-25T08:08,electronics,224.14,dispatched,delivered,169
ORD00012744,CUST0061399,2025-07-19T05:59,grocery,22.31,dispatched,delivered,174
ORD00012745,CUST0121289,2025-10-17T18:09,electronics,257.1,dispatched,delivered,84
ORD00012746,CUST0153796,2025-04-20T22:50,grocery,9.19,dispatched,delivered,266
ORD00012747,CUST0108912,2025-04-20T13:42,fashion,48.22,dispatched,delayed,257
ORD00012748,CUST0138124,2025-02-04T13:29,beauty,18.09,dispatched,delivered,339
ORD00012749,CUST0079824,2025-05-07T21:36,fashion,62.85,processing,delivered,247
ORD00012750,CUST0185551,2025-07-27T08:31,home,179.17,dispatched,delivered,168
ORD00012751,CUST0054871,2025-03-13T17:45,electronics,136.54,dispatched,delayed,298
ORD00012752,CUST0120534,2025-10-06T07:58,grocery,75.85,dispatched,delayed,90
ORD00012753,CUST0110707,2025-06-25T12:10,grocery,222.5,dispatched,delivered,199
ORD00012754,CUST0179368,2025-01-10T13:42,fashion,41.06,dispatched,delivered,365
ORD00012755,CUST0061741,2025-05-07T09:51,fashion,81.8,dispatched,delivered,248
ORD00012756,CUST0159710,2025-01-08T17:58,fashion,869.45,dispatched,delivered,366
ORD00012757,CUST0081803,2025-03-05T13:11,fashion,40.17,dispatched,delivered,311
ORD00012758,CUST0003765,2025-05-07T20:08,electronics,95.12,dispatched,delivered,247
ORD00012759,CUST0128292,2025-10-20T16:55,sports,93.81,dispatched,delivered,81
ORD00012760,CUST0162663,2025-08-22T13:06,toys,18.19,processing,delivered,141
ORD00012761,CUST0066276,2025-10-22T15:29,electronics,46.31,dispatched,delayed,75
ORD00012762,CUST0133165,2025-06-12T02:02,electronics,88.68,dispatched,tracking_exception,205
ORD00012763,CUST0031081,2025-10-18T13:09,beauty,221.38,dispatched,delivered,84
ORD00012764,CUST0038891,2025-02-12T22:00,electronics,106.51,dispatched,delivered,332
ORD00012765,CUST0172048,2025-06-17T14:52,fashion,29.8,dispatched,delivered,208
ORD00012766,CUST0176912,2025-03-11T15:37,fashion,79.14,dispatched,delivered,305
ORD00012767,CUST0043463,2025-10-10T17:00,home,23.33,dispatched,delayed,85
ORD00012768,CUST0088611,2025-04-14T09:07,fashion,84.97,dispatched,delivered,269
ORD00012769,CUST0150517,2025-12-10T06:05,grocery,179.38,dispatched,delayed,25
ORD00012770,CUST0058520,2025-07-19T23:06,electronics,222.66,dispatched,tracking_exception,160
ORD00012771,CUST0197377,2025-09-20T17:32,appliances,194.44,processing,delivered,113
ORD00012772,CUST0032894,2025-04-30T11:39,sports,226.17,dispatched,delivered,255
ORD00012773,CUST0076256,2025-10-05T04:26,appliances,136.04,dispatched,delivered,98
ORD00012774,CUST0002845,2025-01-25T09:41,beauty,78.76,dispatched,delivered,351
ORD00012775,CUST0101113,2025-08-12T06:47,electronics,158.19,dispatched,delivered,151
ORD00012776,CUST0071921,2025-11-27T17:44,home,127.02,dispatched,delivered,45
ORD00012777,CUST0112392,2025-05-04T08:24,grocery,51.61,dispatched,delivered,250
ORD00012778,CUST0051911,2025-03-05T07:46,sports,27.01,dispatched,delayed,307
ORD00012779,CUST0051054,2025-11-27T23:28,grocery,45.78,dispatched,delayed,39
ORD00012780,CUST0021776,2025-07-07T05:15,sports,82.98,dispatched,delivered,186
ORD00012781,CUST0160408,2025-08-08T01:58,home,275.21,dispatched,delivered,153
ORD00012782,CUST0106570,2025-10-15T11:32,electronics,114.45,processing,delivered,86
ORD00012783,CUST0078853,2025-03-24T13:51,electronics,207.59,dispatched,tracking_exception,274
ORD00012784,CUST0169184,2025-11-26T04:37,grocery,27.05,dispatched,delivered,46
ORD00012785,CUST0073096,2025-05-30T04:29,electronics,677.28,dispatched,delivered,223
ORD00012786,CUST0175840,2025-04-19T11:09,fashion,549.85,dispatched,delayed,258
ORD00012787,CUST0113608,2025-03-15T06:00,beauty,160.11,dispatched,delivered,302
ORD00012788,CUST0011287,2025-07-27T20:52,sports,112.22,dispatched,delivered,167
ORD00012789,CUST0165097,2025-09-18T23:33,grocery,6.73,dispatched,delivered,113
ORD00012790,CUST0081806,2025-10-08T03:30,sports,50.35,dispatched,delayed,85
ORD00012791,CUST0161211,2025-08-18T10:10,electronics,58.98,dispatched,delivered,146
ORD00012792,CUST0123397,2025-02-22T00:23,toys,24.36,dispatched,delivered,321
ORD00012793,CUST0166307,2025-09-29T18:26,toys,196.4,processing,delivered,104
ORD00012794,CUST0178074,2025-08-23T18:26,beauty,362.6,dispatched,delivered,139
ORD00012795,CUST0156671,2025-11-02T22:08,home,42.28,dispatched,delivered,68
ORD00012796,CUST0000872,2025-12-16T00:18,beauty,374.93,dispatched,delayed,18
ORD00012797,CUST0192204,2025-08-13T06:15,electronics,250.39,dispatched,delivered,150
ORD00012798,CUST0089446,2025-02-27T01:49,grocery,44.85,dispatched,delivered,315
ORD00012799,CUST0055114,2025-01-01T21:05,toys,51.91,dispatched,delayed,368
ORD00012800,CUST0184492,2025-07-25T15:35,appliances,152.71,dispatched,delayed,163
ORD00012801,CUST0013838,2025-08-25T18:03,sports,123.93,dispatched,delayed,129
ORD00012802,CUST0155344,2025-01-20T07:29,fashion,44.27,dispatched,delivered,356
ORD00012803,CUST0186315,2025-12-13T22:41,grocery,22.51,dispatched,delayed,21
ORD00012804,CUST0064514,2025-04-02T17:30,toys,166.45,processing,delivered,283
ORD00012805,CUST0073955,2025-10-12T12:06,electronics,262.01,dispatched,delivered,90
ORD00012806,CUST0064978,2025-05-01T04:15,fashion,17541.97,dispatched,delivered,255
ORD00012807,CUST0010283,2025-02-08T13:45,sports,112.92,dispatched,delivered,337
ORD00012808,CUST0139242,2025-02-17T05:46,beauty,61.59,dispatched,delivered,327
ORD00012809,CUST0004192,2025-03-06T15:59,fashion,54.29,dispatched,delivered,308
ORD00012810,CUST0102949,2025-10-08T00:08,toys,54.67,dispatched,delayed,89
ORD00012811,CUST0090601,2025-07-07T06:49,home,21.5,dispatched,delivered,188
ORD00012812,CUST0062750,2025-02-13T01:55,toys,63.34,dispatched,delivered,332
ORD00012813,CUST0195003,2025-07-26T20:46,appliances,230.83,dispatched,delivered,167
ORD00012814,CUST0065416,2025-03-26T12:06,fashion,166.87,dispatched,delivered,289
ORD00012815,CUST0074638,2025-01-26T23:03,home,127.69,processing,delivered,349
ORD00012816,CUST0157853,2025-08-26T06:36,home,66.37,dispatched,delivered,136
ORD00012817,CUST0190531,2025-08-29T17:43,beauty,83.28,dispatched,delivered,135
ORD00012818,CUST0153425,2025-09-30T06:31,grocery,68.91,dispatched,delayed,97
ORD00012819,CUST0064189,2025-08-03T17:45,grocery,32.08,dispatched,delivered,158
ORD00012820,CUST0017177,2025-06-05T14:03,beauty,59.71,dispatched,delivered,219
ORD00012821,CUST0044970,2025-05-30T02:34,sports,70.53,dispatched,delivered,226
ORD00012822,CUST0006982,2025-09-19T01:54,electronics,138.48,dispatched,delivered,114
ORD00012823,CUST0111635,2025-11-15T08:36,electronics,190.83,dispatched,delivered,54
ORD00012824,CUST0186156,2025-11-15T06:38,fashion,24.86,dispatched,delivered,55
ORD00012825,CUST0030356,2025-02-28T04:48,home,241.37,dispatched,delayed,312
ORD00012826,CUST0080350,2025-01-25T08:44,electronics,155.01,processing,delivered,350
ORD00012827,CUST0068050,2025-06-23T17:12,appliances,472.15,dispatched,delivered,200
ORD00012828,CUST0107819,2025-01-07T12:46,fashion,118.16,dispatched,delivered,367
ORD00012829,CUST0151626,2025-03-30T12:14,appliances,341.13,dispatched,delivered,286
ORD00012830,CUST0012486,2025-03-03T23:36,electronics,303.29,dispatched,delivered,312
ORD00012831,CUST0074127,2025-01-28T02:09,electronics,255.36,dispatched,delivered,346
ORD00012832,CUST0167351,2025-04-19T12:29,home,45.19,dispatched,delivered,267
ORD00012833,CUST0157588,2025-12-24T08:36,toys,424.8,dispatched,delivered,17
ORD00012834,CUST0059617,2025-07-03T22:14,toys,162.51,dispatched,delivered,191
ORD00012835,CUST0162985,2025-11-14T23:04,electronics,385.99,dispatched,tracking_exception,49
ORD00012836,CUST0067979,2025-12-27T08:03,electronics,111.64,dispatched,delivered,15
ORD00012837,CUST0037056,2025-01-09T14:36,appliances,1000.76,processing,delivered,366
ORD00012838,CUST0004295,2025-07-22T15:03,appliances,117.17,dispatched,delivered,170
ORD00012839,CUST0006403,2025-09-10T16:18,sports,121.56,dispatched,delivered,120
ORD00012840,CUST0167604,2025-11-28T07:39,sports,69.34,dispatched,delivered,41
ORD00012841,CUST0009372,2025-11-21T08:51,beauty,101.55,dispatched,delivered,50
ORD00012842,CUST0104236,2025-08-04T21:18,toys,154.54,dispatched,tracking_exception,152
ORD00012843,CUST0054796,2025-04-06T04:15,beauty,62.09,dispatched,delayed,271
ORD00012844,CUST0152845,2025-04-13T06:50,fashion,141.32,dispatched,delivered,273
ORD00012845,CUST0002281,2025-06-22T12:17,electronics,152.16,dispatched,tracking_exception,187
ORD00012846,CUST0014363,2025-06-25T20:17,electronics,111.02,dispatched,delivered,197
ORD00012847,CUST0170449,2025-03-02T00:38,home,127.8,dispatched,delivered,313
ORD00012848,CUST0049882,2025-11-09T18:06,beauty,63.3,processing,delivered,61
ORD00012849,CUST0191342,2025-05-09T05:07,fashion,21.81,dispatched,delivered,244
ORD00012850,CUST0079724,2025-07-15T06:28,electronics,423.45,dispatched,delivered,180
ORD00012851,CUST0195013,2025-06-14T23:47,fashion,71.05,dispatched,delivered,210
ORD00012852,CUST0178974,2025-07-17T09:07,electronics,164.3,dispatched,delivered,177
ORD00012853,CUST0068007,2025-07-22T14:13,toys,47.16,dispatched,delivered,173
ORD00012854,CUST0121843,2025-07-18T10:46,electronics,210.58,dispatched,delivered,174
ORD00012855,CUST0161603,2025-10-30T13:36,sports,27.3,dispatched,delivered,70
ORD00012856,CUST0010056,2025-06-25T06:43,beauty,110.45,dispatched,delivered,199
ORD00012857,CUST0115385,2025-07-02T16:49,grocery,91.45,dispatched,delivered,192
ORD00012858,CUST0149165,2025-03-27T07:49,toys,121.36,dispatched,delivered,289
ORD00012859,CUST0178843,2025-09-16T00:32,toys,64.62,processing,delayed,111
ORD00012860,CUST0150096,2025-10-10T18:53,home,90.0,dispatched,delivered,90
ORD00012861,CUST0042642,2025-03-29T12:24,home,456.8,dispatched,delivered,288
ORD00012862,CUST0050393,2025-01-30T20:18,fashion,48.01,dispatched,delivered,346
ORD00012863,CUST0172929,2025-08-08T22:25,beauty,74.96,dispatched,delivered,155
ORD00012864,CUST0019520,2025-06-14T19:53,grocery,22.82,dispatched,delivered,209
ORD00012865,CUST0032246,2025-01-24T09:15,beauty,160.67,dispatched,delivered,352
ORD00012866,CUST0174692,2025-05-15T13:02,home,143.26,dispatched,delivered,240
ORD00012867,CUST0089324,2025-12-11T02:22,home,32.53,dispatched,delivered,29
ORD00012868,CUST0085339,2025-05-29T21:46,electronics,447.22,dispatched,delayed,220
ORD00012869,CUST0070144,2025-01-16T22:28,electronics,36.8,dispatched,delivered,358
ORD00012870,CUST0014617,2025-01-27T23:17,home,47.06,processing,delivered,348
ORD00012871,CUST0184796,2025-08-18T21:02,fashion,70.27,dispatched,delivered,146
ORD00012872,CUST0053675,2025-03-09T08:41,fashion,218.31,dispatched,delivered,305
ORD00012873,CUST0181662,2025-11-08T16:51,grocery,13.64,dispatched,delayed,59
ORD00012874,CUST0027782,2025-07-28T13:18,electronics,101.71,dispatched,delayed,163
ORD00012875,CUST0034734,2025-03-17T19:03,fashion,225.65,dispatched,delivered,299
ORD00012876,CUST0050370,2025-05-15T12:20,grocery,43.1,dispatched,delivered,240
ORD00012877,CUST0056395,2025-12-14T08:41,fashion,214.78,dispatched,delivered,27
ORD00012878,CUST0119543,2025-07-31T17:44,home,86.99,dispatched,delivered,163
ORD00012879,CUST0125565,2025-03-21T02:00,home,159.79,dispatched,delivered,295
ORD00012880,CUST0026536,2025-03-16T09:58,sports,123.71,dispatched,delivered,300
ORD00012881,CUST0133439,2025-04-08T19:07,appliances,201.27,processing,delivered,278
ORD00012882,CUST0041972,2025-05-30T21:21,grocery,26.67,dispatched,delivered,226
ORD00012883,CUST0122987,2025-06-30T02:24,appliances,249.39,dispatched,delivered,192
ORD00012884,CUST0056186,2025-08-11T00:56,home,93.9,dispatched,delivered,153
ORD00012885,CUST0169194,2025-11-01T23:12,appliances,196.85,dispatched,delivered,69
ORD00012886,CUST0057810,2025-11-03T12:12,grocery,18653.33,dispatched,delivered,67
ORD00012887,CUST0053140,2025-06-05T01:01,grocery,84.4,dispatched,delayed,212
ORD00012888,CUST0101484,2025-06-07T08:57,sports,114.55,dispatched,delivered,217
ORD00012889,CUST0106384,2025-05-08T12:55,fashion,113.5,dispatched,delivered,248
ORD00012890,CUST0043098,2025-08-16T00:58,home,83.46,dispatched,delivered,147
ORD00012891,CUST0107203,2025-04-26T03:04,appliances,127.98,dispatched,delayed,254
ORD00012892,CUST0144817,2025-08-07T04:21,sports,101.99,processing,delivered,155
ORD00012893,CUST0050188,2025-05-01T18:55,fashion,148.56,dispatched,delivered,253
ORD00012894,CUST0158510,2025-01-22T18:36,fashion,208.08,dispatched,delayed,350
ORD00012895,CUST0174896,2025-12-29T15:19,grocery,107.6,dispatched,tracking_exception,0
ORD00012896,CUST0094152,2025-07-10T12:52,grocery,30.71,dispatched,tracking_exception,175
ORD00012897,CUST0193035,2025-01-10T07:20,electronics,579.96,dispatched,delayed,359
ORD00012898,CUST0140067,2025-07-04T20:49,grocery,77.26,dispatched,delayed,187
ORD00012899,CUST0198807,2025-08-01T20:04,electronics,688.25,dispatched,tracking_exception,153
ORD00012900,CUST0065683,2025-12-10T16:13,electronics,301.49,dispatched,delivered,31
ORD00012901,CUST0132903,2025-12-26T20:10,electronics,421.6,dispatched,delayed,7
ORD00012902,CUST0152105,2025-08-02T15:43,grocery,29.55,dispatched,delivered,162
ORD00012903,CUST0041196,2025-04-17T12:13,electronics,310.79,processing,delayed,260
ORD00012904,CUST0135531,2025-10-04T03:39,grocery,84.96,dispatched,delayed,90
ORD00012905,CUST0084769,2025-02-08T22:00,beauty,149.26,dispatched,delivered,335
ORD00012906,CUST0180363,2025-11-26T00:22,sports,199.61,dispatched,delivered,45
ORD00012907,CUST0052906,2025-10-07T17:24,electronics,387.46,dispatched,delivered,95
ORD00012908,CUST0036992,2025-09-17T22:24,home,22.83,dispatched,delivered,115
ORD00012909,CUST0021761,2025-12-23T13:16,sports,34.13,dispatched,delivered,18
ORD00012910,CUST0095773,2025-05-16T21:30,electronics,151.61,dispatched,delivered,238
ORD00012911,CUST0165833,2025-12-25T04:30,electronics,202.86,dispatched,delivered,16
ORD00012912,CUST0121872,2025-11-30T04:54,sports,163.18,dispatched,delivered,41
ORD00012913,CUST0134755,2025-10-23T12:29,electronics,171.4,dispatched,delivered,78
ORD00012914,CUST0155341,2025-11-28T23:53,toys,69.99,processing,delivered,42
ORD00012915,CUST0119109,2025-12-02T01:54,home,88.22,dispatched,delivered,39
ORD00012916,CUST0010157,2025-12-21T09:26,grocery,19.49,dispatched,delivered,20
ORD00012917,CUST0181527,2025-01-12T11:32,toys,91.79,dispatched,delivered,363
ORD00012918,CUST0035145,2025-07-14T03:13,grocery,69.42,dispatched,delivered,179
ORD00012919,CUST0120112,2025-09-01T17:21,appliances,195.46,dispatched,delayed,124
ORD00012920,CUST0081580,2025-05-07T19:11,appliances,588.15,dispatched,delivered,246
ORD00012921,CUST0129293,2025-12-24T22:05,sports,174.0,dispatched,delivered,15
ORD00012922,CUST0083597,2025-10-26T22:53,home,83.55,dispatched,delivered,75
ORD00012923,CUST0080528,2025-02-12T08:21,electronics,183.39,dispatched,delivered,331
ORD00012924,CUST0082862,2025-08-06T05:13,sports,141.64,dispatched,delivered,155
ORD00012925,CUST0059949,2025-11-22T19:52,appliances,180.16,processing,delivered,50
ORD00012926,CUST0173221,2025-06-09T13:53,sports,45.44,dispatched,delivered,216
ORD00012927,CUST0081071,2025-10-15T22:05,electronics,299.64,dispatched,tracking_exception,81
ORD00012928,CUST0054799,2025-07-31T16:35,beauty,25.39,dispatched,delivered,163
ORD00012929,CUST0067875,2025-12-19T13:55,beauty,130.42,dispatched,delivered,21
ORD00012930,CUST0190597,2025-07-23T23:43,electronics,154.67,dispatched,delayed,165
ORD00012931,CUST0124191,2025-07-01T12:08,electronics,298.04,dispatched,delayed,185
ORD00012932,CUST0067168,2025-08-05T14:40,home,53.59,dispatched,delivered,158
ORD00012933,CUST0114549,2025-07-17T23:18,home,56.96,dispatched,tracking_exception,167
ORD00012934,CUST0114763,2025-03-22T23:50,home,136.23,dispatched,delivered,293
ORD00012935,CUST0079347,2025-04-19T08:08,electronics,496.74,dispatched,delivered,267
ORD00012936,CUST0052816,2025-08-30T21:57,beauty,28.8,processing,tracking_exception,122
ORD00012937,CUST0137125,2025-05-28T21:25,electronics,264.35,dispatched,delayed,223
ORD00012938,CUST0182646,2025-11-28T00:32,electronics,67.51,dispatched,delivered,43
ORD00012939,CUST0113732,2025-12-21T22:38,electronics,110.09,dispatched,delayed,16
ORD00012940,CUST0072079,2025-10-21T22:10,appliances,75.91,dispatched,delivered,82
ORD00012941,CUST0029092,2025-03-19T23:22,sports,55.18,dispatched,delivered,297
ORD00012942,CUST0186231,2025-02-05T06:42,electronics,186.25,dispatched,delivered,340
ORD00012943,CUST0116956,2025-02-28T02:41,beauty,89.19,dispatched,delayed,313
ORD00012944,CUST0160302,2025-05-11T10:39,home,111.55,dispatched,delayed,240
ORD00012945,CUST0073728,2025-08-14T09:24,home,182.77,dispatched,delivered,150
ORD00012946,CUST0122969,2025-03-01T06:49,electronics,140.22,dispatched,delivered,314
ORD00012947,CUST0079015,2025-03-03T00:45,fashion,186.88,processing,delivered,312
ORD00012948,CUST0121308,2025-08-14T06:52,fashion,144.26,dispatched,delivered,147
ORD00012949,CUST0144877,2025-10-12T15:46,electronics,534.94,dispatched,delivered,91
ORD00012950,CUST0164674,2025-11-08T20:49,home,54.78,dispatched,delivered,62
ORD00012951,CUST0019554,2025-04-10T04:17,beauty,140.7,dispatched,delayed,269
ORD00012952,CUST0029780,2025-06-05T07:47,electronics,969.83,dispatched,delivered,220
ORD00012953,CUST0061175,2025-11-15T09:43,home,233.8,dispatched,delivered,56
ORD00012954,CUST0024998,2025-01-21T11:59,sports,299.77,dispatched,delayed,346
ORD00012955,CUST0089884,2025-02-07T05:38,electronics,379.37,dispatched,delivered,337
ORD00012956,CUST0058405,2025-12-14T00:35,beauty,204.99,dispatched,delivered,28
ORD00012957,CUST0065845,2025-08-22T13:50,sports,87.73,dispatched,delivered,140
ORD00012958,CUST0105435,2025-08-11T07:27,toys,51.19,processing,delivered,151
ORD00012959,CUST0133354,2025-05-18T22:54,home,212.65,dispatched,delivered,237
ORD00012960,CUST0062514,2025-03-02T12:58,beauty,47.41,dispatched,delivered,314
ORD00012961,CUST0131552,2025-09-30T17:08,electronics,689.2,dispatched,delivered,102
ORD00012962,CUST0096888,2025-10-06T17:58,home,68.05,dispatched,delayed,88
ORD00012963,CUST0152539,2025-04-30T15:57,appliances,511.01,dispatched,delayed,252
ORD00012964,CUST0170321,2025-03-29T06:03,beauty,129.04,dispatched,delivered,287
ORD00012965,CUST0144450,2025-04-12T14:19,appliances,341.68,dispatched,delivered,274
ORD00012966,CUST0148358,2025-02-19T05:36,grocery,88.23,dispatched,delivered,323
ORD00012967,CUST0199465,2025-01-22T11:59,electronics,69.82,dispatched,tracking_exception,336
ORD00012968,CUST0106239,2025-04-13T14:39,grocery,58.2,dispatched,delivered,270
ORD00012969,CUST0052702,2025-11-15T11:50,electronics,183.1,processing,delivered,56
ORD00012970,CUST0130679,2025-01-18T09:15,beauty,324.74,dispatched,delivered,358
ORD00012971,CUST0186277,2025-01-15T15:30,home,63.92,dispatched,delivered,360
ORD00012972,CUST0138954,2025-06-22T22:16,toys,235.44,dispatched,delivered,203
ORD00012973,CUST0047670,2025-12-14T15:56,fashion,48.93,dispatched,delivered,25
ORD00012974,CUST0178895,2025-02-21T10:37,electronics,177.56,dispatched,delivered,323
ORD00012975,CUST0041190,2025-08-13T09:38,fashion,61.22,dispatched,tracking_exception,139
ORD00012976,CUST0050477,2025-08-06T01:36,grocery,68.14,dispatched,delivered,158
ORD00012977,CUST0135527,2025-10-03T12:19,grocery,86.22,dispatched,delivered,98
ORD00012978,CUST0056562,2025-09-19T07:19,appliances,111.88,dispatched,delivered,114
ORD00012979,CUST0152911,2025-04-13T04:08,electronics,180.0,dispatched,delivered,273
ORD00012980,CUST0184935,2025-01-22T07:01,grocery,29.0,processing,delivered,353
ORD00012981,CUST0069325,2025-12-01T20:38,electronics,90.72,dispatched,delayed,30
ORD00012982,CUST0046215,2025-12-12T23:49,home,85.9,dispatched,delivered,30
ORD00012983,CUST0056472,2025-12-15T11:11,toys,60.51,dispatched,delivered,27
ORD00012984,CUST0070296,2025-02-17T01:37,electronics,581.75,dispatched,delivered,328
ORD00012985,CUST0170375,2025-12-05T00:59,home,310.88,dispatched,tracking_exception,22
ORD00012986,CUST0131103,2025-06-26T18:24,sports,125.94,dispatched,delayed,191
ORD00012987,CUST0050500,2025-06-03T02:50,electronics,1440.78,dispatched,delivered,219
ORD00012988,CUST0125456,2025-10-25T19:07,home,110.91,dispatched,delivered,77
ORD00012989,CUST0044798,2025-02-19T23:02,home,71.26,dispatched,delayed,314
ORD00012990,CUST0185748,2025-04-04T02:46,home,21.12,dispatched,delayed,277
ORD00012991,CUST0117490,2025-10-08T19:49,electronics,422.95,processing,delayed,86
ORD00012992,CUST0163611,2025-05-30T14:48,appliances,267.07,dispatched,delayed,219
ORD00012993,CUST0139793,2025-02-03T19:09,electronics,289.02,dispatched,delivered,341
ORD00012994,CUST0143179,2025-09-17T01:29,fashion,207.9,dispatched,delivered,115
ORD00012995,CUST0047928,2025-08-14T07:12,electronics,463.95,dispatched,delivered,149
ORD00012996,CUST0186358,2025-10-27T14:06,fashion,90.49,dispatched,delivered,75
ORD00012997,CUST0146516,2025-10-11T12:42,home,216.63,dispatched,delayed,85
ORD00012998,CUST0106983,2025-03-01T22:34,electronics,343.45,dispatched,delivered,313
ORD00012999,CUST0167741,2025-01-15T19:32,sports,251.68,dispatched,delivered,361
ORD00013000,CUST0046273,2025-11-06T21:57,sports,108.75,dispatched,delivered,64
ORD00013001,CUST0087988,2025-07-27T16:53,electronics,90.34,dispatched,delivered,167
ORD00013002,CUST0019591,2025-09-01T14:23,toys,227.69,processing,delayed,128
