order_id,return_requested,item_condition,return_status,return_eligible,proposed_refund
ORD00014899,0,normal,not_requested,0,72.45
ORD00014900,0,normal,not_requested,0,100.0
ORD00014901,0,normal,not_requested,0,100.0
ORD00014902,0,normal,not_requested,1,44.97
ORD00014903,0,normal,not_requested,0,100.0
ORD00014904,0,normal,not_requested,0,48.74
ORD00014905,1,normal,requested,1,77.28
ORD00014906,1,wrong_item,requested,0,221.39
ORD00014907,0,normal,not_requested,0,100.0
ORD00014908,0,normal,not_requested,0,100.0
ORD00014909,1,normal,requested,1,133.62
ORD00014910,0,normal,not_requested,0,31.79
ORD00014911,0,normal,not_requested,0,100.0
ORD00014912,1,normal,requested,0,179.6
ORD00014913,1,damaged_item,requested,0,393.06
ORD00014914,0,damaged_item,not_requested,1,64.54
ORD00014915,0,normal,not_requested,0,100.0
ORD00014916,0,normal,not_requested,0,100.0
ORD00014917,0,normal,not_requested,0,100.0
ORD00014918,0,normal,not_requested,0,46.6
ORD00014919,0,normal,not_requested,0,100.0
ORD00014920,1,damaged_item,requested,0,43.78
ORD00014921,0,normal,not_requested,0,11.77
ORD00014922,0,normal,not_requested,0,100.0
ORD00014923,1,damaged_item,requested,0,39.97
ORD00014924,0,normal,not_requested,0,100.0
ORD00014925,0,wrong_item,not_requested,0,93.95
ORD00014926,1,normal,requested,0,25.12
ORD00014927,1,damaged_item,requested,0,81.12
ORD00014928,0,normal,not_requested,0,28.89
ORD00014929,1,damaged_item,requested,0,178.94
ORD00014930,0,normal,not_requested,0,76.59
ORD00014931,1,damaged_item,requested,0,42.81
ORD00014932,1,normal,requested,0,325.42
ORD00014933,0,damaged_item,not_requested,0,100.0
ORD00014934,0,damaged_item,not_requested,0,100.0
ORD00014935,0,normal,not_requested,0,100.0
ORD00014936,0,normal,not_requested,0,58.04
ORD00014937,1,normal,requested,0,78.53
ORD00014938,1,normal,requested,0,82.68
ORD00014939,0,normal,not_requested,0,100.0
ORD00014940,1,normal,requested,0,106.04
ORD00014941,0,normal,not_requested,0,100.0
ORD00014942,0,normal,not_requested,0,100.0
ORD00014943,0,normal,not_requested,0,90.4
ORD00014944,1,wrong_item,requested,0,180.61
ORD00014945,0,normal,not_requested,0,100.0
ORD00014946,1,normal,requested,0,50.87
ORD00014947,0,normal,not_requested,0,91.93
ORD00014948,1,wrong_item,requested,0,12.87
ORD00014949,1,normal,requested,0,65.14
ORD00014950,0,normal,not_requested,0,66.75
ORD00014951,0,damaged_item,not_requested,0,100.0
ORD00014952,1,normal,requested,0,77.33
ORD00014953,1,normal,requested,0,62.64
ORD00014954,0,normal,not_requested,0,62.75
ORD00014955,0,damaged_item,not_requested,0,95.26
ORD00014956,0,normal,not_requested,0,26.44
ORD00014957,1,damaged_item,requested,0,88.97
ORD00014958,0,normal,not_requested,0,27.49
ORD00014959,0,normal,not_requested,0,70.69
ORD00014960,1,normal,requested,0,65.08
ORD00014961,1,wrong_item,requested,0,60.94
ORD00014962,0,normal,not_requested,0,100.0
ORD00014963,1,normal,requested,0,11.23
ORD00014964,0,normal,not_requested,0,19.04
ORD00014965,0,normal,not_requested,0,86.22
ORD00014966,0,normal,not_requested,0,31.62
ORD00014967,0,normal,not_requested,0,22.48
ORD00014968,1,damaged_item,requested,0,145.85
ORD00014969,0,normal,not_requested,0,100.0
ORD00014970,0,normal,not_requested,0,100.0
ORD00014971,0,normal,not_requested,0,96.78
ORD00014972,0,normal,not_requested,0,100.0
ORD00014973,1,normal,requested,0,87.62
ORD00014974,0,normal,not_requested,0,100.0
ORD00014975,0,normal,not_requested,0,45.2
ORD00014976,0,normal,not_requested,0,100.0
ORD00014977,1,damaged_item,requested,0,135.12
ORD00014978,0,wrong_item,not_requested,0,100.0
ORD00014979,0,normal,not_requested,0,31.14
ORD00014980,0,normal,not_requested,0,52.37
ORD00014981,0,normal,not_requested,0,65.65
ORD00014982,0,normal,not_requested,0,100.0
ORD00014983,0,normal,not_requested,0,77.96
ORD00014984,0,normal,not_requested,0,88.37
ORD00014985,0,normal,not_requested,0,100.0
ORD00014986,1,damaged_item,requested,0,66.56
ORD00014987,0,normal,not_requested,0,100.0
ORD00014988,0,normal,not_requested,0,100.0
ORD00014989,0,normal,not_requested,0,54.72
ORD00014990,0,normal,not_requested,0,100.0
ORD00014991,1,normal,requested,0,57.53
ORD00014992,0,normal,not_requested,0,100.0
ORD00014993,0,normal,not_requested,0,100.0
ORD00014994,0,normal,not_requested,0,100.0
ORD00014995,0,normal,not_requested,0,24.31
ORD00014996,0,normal,not_requested,0,39.87
ORD00014997,0,normal,not_requested,0,100.0
ORD00014998,0,damaged_item,not_requested,0,70.67
ORD00014999,0,damaged_item,not_requested,0,85.8
ORD00015000,1,wrong_item,requested,1,180.14
ORD00015001,1,normal,requested,0,35.23
ORD00015002,1,damaged_item,requested,0,151.02
ORD00015003,1,damaged_item,requested,0,93.62
ORD00015004,0,normal,not_requested,0,92.65
ORD00015005,0,normal,not_requested,0,100.0
ORD00015006,0,damaged_item,not_requested,0,21.75
ORD00015007,1,normal,requested,0,37.96
ORD00015008,0,normal,not_requested,0,39.04
ORD00015009,0,normal,not_requested,0,100.0
ORD00015010,1,normal,requested,0,27.28
ORD00015011,0,normal,not_requested,0,100.0
ORD00015012,0,normal,not_requested,1,100.0
ORD00015013,0,normal,not_requested,0,69.62
ORD00015014,0,normal,not_requested,0,100.0
ORD00015015,0,normal,not_requested,0,100.0
ORD00015016,0,normal,not_requested,0,100.0
ORD00015017,0,normal,not_requested,0,43.63
ORD00015018,0,normal,not_requested,0,100.0
ORD00015019,0,normal,not_requested,0,100.0
ORD00015020,0,normal,not_requested,0,98.82
ORD00015021,0,normal,not_requested,0,100.0
ORD00015022,0,normal,not_requested,0,100.0
ORD00015023,1,normal,requested,0,159.24
ORD00015024,0,normal,not_requested,0,100.0
ORD00015025,1,normal,requested,1,53.3
ORD00015026,1,normal,requested,0,158.27
ORD00015027,1,damaged_item,requested,0,28.46
ORD00015028,1,damaged_item,requested,0,105.7
ORD00015029,1,normal,requested,0,205.1
ORD00015030,0,normal,not_requested,0,100.0
ORD00015031,1,normal,requested,0,364.62
ORD00015032,1,normal,requested,0,39.8
ORD00015033,1,wrong_item,requested,0,80.71
ORD00015034,1,normal,requested,0,271.18
ORD00015035,0,normal,not_requested,0,74.0
ORD00015036,0,normal,not_requested,0,100.0
ORD00015037,1,normal,requested,0,74.99
ORD00015038,1,normal,requested,0,81.69
ORD00015039,1,wrong_item,requested,0,188.0
ORD00015040,0,wrong_item,not_requested,0,100.0
ORD00015041,0,normal,not_requested,0,100.0
ORD00015042,1,normal,requested,0,74.33
ORD00015043,0,damaged_item,not_requested,0,16.49
ORD00015044,1,wrong_item,requested,0,106.84
ORD00015045,0,normal,not_requested,0,100.0
ORD00015046,0,normal,not_requested,0,100.0
ORD00015047,0,normal,not_requested,0,100.0
ORD00015048,0,damaged_item,not_requested,0,36.14
ORD00015049,1,normal,requested,0,33.31
ORD00015050,0,normal,not_requested,0,47.64
ORD00015051,1,normal,requested,0,170.55
ORD00015052,1,normal,requested,0,459.6
ORD00015053,1,normal,requested,0,74.43
ORD00015054,0,normal,not_requested,0,100.0
ORD00015055,0,normal,not_requested,0,100.0
ORD00015056,0,normal,not_requested,0,100.0
ORD00015057,1,normal,requested,1,38.54
ORD00015058,0,normal,not_requested,0,94.91
ORD00015059,1,normal,requested,0,39.44
ORD00015060,0,normal,not_requested,0,100.0
ORD00015061,1,damaged_item,requested,0,12.41
ORD00015062,1,damaged_item,requested,0,226.11
ORD00015063,1,wrong_item,requested,0,79.55
ORD00015064,1,normal,requested,0,151.37
ORD00015065,1,wrong_item,requested,0,26.71
ORD00015066,1,normal,requested,0,58.23
ORD00015067,1,damaged_item,requested,0,66.23
ORD00015068,1,damaged_item,requested,0,282.98
ORD00015069,1,normal,requested,0,105.23
ORD00015070,0,normal,not_requested,0,100.0
ORD00015071,0,normal,not_requested,0,95.81
ORD00015072,1,damaged_item,requested,0,270.75
ORD00015073,1,wrong_item,requested,0,117.04
ORD00015074,0,normal,not_requested,0,100.0
ORD00015075,0,wrong_item,not_requested,0,100.0
ORD00015076,0,normal,not_requested,0,100.0
ORD00015077,0,damaged_item,not_requested,0,100.0
ORD00015078,0,normal,not_requested,0,70.85
ORD00015079,0,normal,not_requested,0,100.0
ORD00015080,0,damaged_item,not_requested,0,55.71
ORD00015081,1,normal,requested,0,121.98
ORD00015082,0,normal,not_requested,0,54.69
ORD00015083,1,normal,requested,0,95.77
ORD00015084,0,normal,not_requested,0,68.82
ORD00015085,0,normal,not_requested,0,20.75
ORD00015086,1,normal,requested,0,317.91
ORD00015087,0,normal,not_requested,0,100.0
ORD00015088,0,normal,not_requested,0,100.0
ORD00015089,0,damaged_item,not_requested,0,100.0
ORD00015090,1,damaged_item,requested,0,55.39
ORD00015091,1,damaged_item,requested,0,20.77
ORD00015092,0,normal,not_requested,0,57.38
ORD00015093,1,normal,requested,0,126.76
ORD00015094,0,normal,not_requested,1,100.0
ORD00015095,0,wrong_item,not_requested,0,100.0
ORD00015096,0,wrong_item,not_requested,0,100.0
ORD00015097,1,damaged_item,requested,0,38.63
ORD00015098,0,normal,not_requested,0,20.6
ORD00015099,1,damaged_item,requested,0,80.59
ORD00015100,1,normal,requested,0,53.36
ORD00015101,1,normal,requested,0,95.05
ORD00015102,0,normal,not_requested,0,33.62
ORD00015103,0,normal,not_requested,0,44.89
ORD00015104,1,normal,requested,0,235.3
ORD00015105,1,damaged_item,requested,0,46.72
ORD00015106,0,normal,not_requested,0,50.49
ORD00015107,0,normal,not_requested,0,37.53
ORD00015108,0,normal,not_requested,0,100.0
ORD00015109,0,normal,not_requested,0,100.0
ORD00015110,0,normal,not_requested,0,45.95
ORD00015111,1,normal,requested,0,470.8
ORD00015112,0,normal,not_requested,0,100.0
ORD00015113,0,normal,not_requested,0,100.0
ORD00015114,1,normal,requested,0,216.93
ORD00015115,1,damaged_item,requested,0,131.83
ORD00015116,1,normal,requested,0,90.37
ORD00015117,0,normal,not_requested,0,100.0
ORD00015118,0,normal,not_requested,0,43.11
ORD00015119,0,normal,not_requested,0,100.0
ORD00015120,1,normal,requested,0,96.02
ORD00015121,1,damaged_item,requested,0,33.72
ORD00015122,0,normal,not_requested,0,24.42
ORD00015123,0,normal,not_requested,0,74.43
ORD00015124,0,normal,not_requested,0,75.31
ORD00015125,0,normal,not_requested,0,100.0
ORD00015126,0,normal,not_requested,0,75.35
ORD00015127,0,normal,not_requested,0,57.21
ORD00015128,0,normal,not_requested,0,36.14
ORD00015129,0,normal,not_requested,0,100.0
ORD00015130,0,wrong_item,not_requested,0,100.0
ORD00015131,1,normal,requested,0,295.22
ORD00015132,1,normal,requested,0,76.84
ORD00015133,0,normal,not_requested,0,33.38
ORD00015134,1,normal,requested,0,24.65
ORD00015135,0,normal,not_requested,0,100.0
ORD00015136,0,normal,not_requested,0,100.0
ORD00015137,0,damaged_item,not_requested,0,100.0
ORD00015138,1,normal,requested,0,109.43
ORD00015139,0,normal,not_requested,0,94.63
ORD00015140,1,normal,requested,0,5.55
ORD00015141,0,damaged_item,not_requested,0,86.15
ORD00015142,0,normal,not_requested,0,100.0
ORD00015143,0,normal,not_requested,0,100.0
ORD00015144,1,normal,requested,0,607.7
ORD00015145,0,normal,not_requested,0,100.0
ORD00015146,1,normal,requested,0,207.71
ORD00015147,0,normal,not_requested,0,100.0
ORD00015148,1,normal,requested,0,376.05
ORD00015149,1,normal,requested,0,123.93
ORD00015150,0,normal,not_requested,0,100.0
ORD00015151,1,wrong_item,requested,0,43.83
ORD00015152,0,normal,not_requested,0,100.0
ORD00015153,0,normal,not_requested,0,100.0
ORD00015154,1,normal,requested,0,49.13
ORD00015155,1,damaged_item,requested,0,88.97
ORD00015156,0,normal,not_requested,0,53.84
ORD00015157,0,normal,not_requested,0,66.78
ORD00015158,1,damaged_item,requested,0,78.64
ORD00015159,1,damaged_item,requested,0,478.17
ORD00015160,0,damaged_item,not_requested,0,34.25
ORD00015161,0,normal,not_requested,0,100.0
ORD00015162,1,normal,requested,0,218.92
ORD00015163,1,normal,requested,0,42.04
ORD00015164,1,damaged_item,requested,0,65.84
ORD00015165,0,normal,not_requested,0,100.0
ORD00015166,1,damaged_item,requested,0,75.16
ORD00015167,0,normal,not_requested,0,34.37
ORD00015168,1,damaged_item,requested,0,10.39
ORD00015169,1,wrong_item,requested,0,25.07
ORD00015170,1,wrong_item,requested,0,43.57
ORD00015171,1,normal,requested,0,155.41
ORD00015172,0,wrong_item,not_requested,0,85.44
ORD00015173,1,wrong_item,requested,0,50.41
ORD00015174,0,normal,not_requested,0,63.21
ORD00015175,1,normal,requested,0,21.3
ORD00015176,0,damaged_item,not_requested,0,89.24
ORD00015177,1,normal,requested,0,55.55
ORD00015178,0,normal,not_requested,0,100.0
ORD00015179,1,normal,requested,0,217.43
ORD00015180,0,normal,not_requested,0,100.0
ORD00015181,0,normal,not_requested,0,50.95
ORD00015182,0,normal,not_requested,0,100.0
ORD00015183,0,normal,not_requested,0,100.0
ORD00015184,0,normal,not_requested,0,42.13
ORD00015185,0,damaged_item,not_requested,0,54.96
ORD00015186,0,normal,not_requested,1,27.3
ORD00015187,0,normal,not_requested,0,53.69
ORD00015188,1,damaged_item,requested,0,69.88
ORD00015189,0,damaged_item,not_requested,0,100.0
ORD00015190,1,normal,requested,1,52.37
ORD00015191,1,normal,requested,0,102.85
ORD00015192,0,normal,not_requested,0,71.12
ORD00015193,0,wrong_item,not_requested,0,100.0
ORD00015194,0,normal,not_requested,1,60.38
ORD00015195,1,damaged_item,requested,0,160.69
ORD00015196,0,normal,not_requested,0,75.13
ORD00015197,0,damaged_item,not_requested,0,100.0
ORD00015198,1,damaged_item,requested,0,511.96
ORD00015199,0,normal,not_requested,1,54.2
ORD00015200,1,wrong_item,requested,0,60.56
ORD00015201,0,damaged_item,not_requested,0,100.0
ORD00015202,1,normal,requested,0,22.74
ORD00015203,1,damaged_item,requested,1,222.8
ORD00015204,0,normal,not_requested,0,97.71
ORD00015205,0,normal,not_requested,1,10.82
ORD00015206,1,normal,requested,0,63.78
ORD00015207,0,normal,not_requested,0,51.32
ORD00015208,0,normal,not_requested,0,100.0
ORD00015209,0,normal,not_requested,0,88.53
ORD00015210,0,wrong_item,not_requested,0,100.0
ORD00015211,1,damaged_item,requested,0,78.03
ORD00015212,0,normal,not_requested,0,32.45
ORD00015213,0,normal,not_requested,0,43.94
ORD00015214,1,normal,requested,0,358.89
ORD00015215,0,normal,not_requested,0,39.38
ORD00015216,1,damaged_item,requested,0,38.06
ORD00015217,0,normal,not_requested,0,100.0
ORD00015218,1,wrong_item,requested,0,138.15
ORD00015219,1,normal,requested,0,39.62
ORD00015220,0,normal,not_requested,0,83.97
ORD00015221,0,normal,not_requested,0,100.0
ORD00015222,0,normal,not_requested,0,96.2
ORD00015223,0,normal,not_requested,0,100.0
ORD00015224,1,normal,requested,0,155.74
ORD00015225,1,damaged_item,requested,0,47.2
ORD00015226,0,normal,not_requested,0,100.0
ORD00015227,0,normal,not_requested,0,100.0
ORD00015228,0,normal,not_requested,0,100.0
ORD00015229,0,normal,not_requested,0,100.0
ORD00015230,1,damaged_item,requested,0,31.71
ORD00015231,1,normal,requested,0,251.08
ORD00015232,0,normal,not_requested,0,31.87
ORD00015233,0,normal,not_requested,0,100.0
ORD00015234,0,normal,not_requested,0,100.0
ORD00015235,1,normal,requested,0,293.85
ORD00015236,0,normal,not_requested,0,100.0
ORD00015237,1,wrong_item,requested,0,177.1
ORD00015238,1,normal,requested,0,74.27
ORD00015239,0,normal,not_requested,0,100.0
ORD00015240,0,normal,not_requested,0,30.27
ORD00015241,0,normal,not_requested,0,70.11
ORD00015242,0,normal,not_requested,0,100.0
ORD00015243,0,normal,not_requested,0,35.46
ORD00015244,1,normal,requested,0,11.86
ORD00015245,1,normal,requested,0,81.1
ORD00015246,0,normal,not_requested,0,50.54
ORD00015247,0,wrong_item,not_requested,0,93.89
ORD00015248,1,wrong_item,requested,0,260.1
ORD00015249,0,normal,not_requested,0,100.0
ORD00015250,0,normal,not_requested,0,100.0
ORD00015251,0,normal,not_requested,0,74.61
ORD00015252,1,normal,requested,0,67.24
ORD00015253,1,normal,requested,0,89.05
ORD00015254,0,wrong_item,not_requested,1,88.68
ORD00015255,1,normal,requested,0,322.29
ORD00015256,0,normal,not_requested,0,80.56
ORD00015257,1,normal,requested,0,570.52
ORD00015258,1,damaged_item,requested,0,98.15
ORD00015259,0,normal,not_requested,0,57.67
ORD00015260,1,normal,requested,0,102.96
ORD00015261,0,wrong_item,not_requested,0,100.0
ORD00015262,1,wrong_item,requested,0,64.35
ORD00015263,0,wrong_item,not_requested,0,100.0
ORD00015264,0,normal,not_requested,0,100.0
ORD00015265,0,normal,not_requested,0,100.0
ORD00015266,0,wrong_item,not_requested,0,26.35
ORD00015267,1,damaged_item,requested,0,67.18
ORD00015268,1,damaged_item,requested,0,123.05
ORD00015269,0,normal,not_requested,0,100.0
ORD00015270,1,normal,requested,0,44.81
ORD00015271,0,normal,not_requested,0,40.49
ORD00015272,1,normal,requested,0,106.61
ORD00015273,0,normal,not_requested,0,100.0
ORD00015274,1,wrong_item,requested,0,37.99
ORD00015275,1,normal,requested,0,150.82
ORD00015276,0,normal,not_requested,0,78.47
ORD00015277,1,normal,requested,0,21.2
ORD00015278,0,normal,not_requested,0,100.0
ORD00015279,0,normal,not_requested,0,63.08
ORD00015280,0,normal,not_requested,0,100.0
ORD00015281,0,damaged_item,not_requested,0,100.0
ORD00015282,0,normal,not_requested,0,70.25
ORD00015283,0,normal,not_requested,0,100.0
ORD00015284,0,normal,not_requested,1,100.0
ORD00015285,0,normal,not_requested,0,38.8
ORD00015286,1,normal,requested,0,264.59
ORD00015287,0,normal,not_requested,0,57.74
ORD00015288,0,normal,not_requested,0,63.89
ORD00015289,0,damaged_item,not_requested,1,100.0
ORD00015290,0,normal,not_requested,0,100.0
ORD00015291,0,normal,not_requested,0,47.86
ORD00015292,0,normal,not_requested,0,100.0
ORD00015293,0,damaged_item,not_requested,0,100.0
ORD00015294,0,normal,not_requested,0,100.0
ORD00015295,0,normal,not_requested,0,41.22
ORD00015296,0,normal,not_requested,0,32.92
ORD00015297,0,normal,not_requested,0,63.32
ORD00015298,1,damaged_item,requested,0,35.78
ORD00015299,0,normal,not_requested,0,100.0
ORD00015300,0,normal,not_requested,0,96.81
ORD00015301,0,normal,not_requested,0,97.38
ORD00015302,0,wrong_item,not_requested,0,79.56
ORD00015303,0,normal,not_requested,0,51.96
ORD00015304,0,normal,not_requested,0,75.21
ORD00015305,1,damaged_item,requested,1,42.36
ORD00015306,0,normal,not_requested,0,100.0
ORD00015307,0,normal,not_requested,0,87.54
ORD00015308,1,damaged_item,requested,1,28.95
ORD00015309,0,normal,not_requested,0,100.0
ORD00015310,1,normal,requested,0,18.87
ORD00015311,0,normal,not_requested,0,100.0
ORD00015312,0,normal,not_requested,1,100.0
ORD00015313,1,normal,requested,0,362.01
ORD00015314,0,normal,not_requested,0,89.68
ORD00015315,0,normal,not_requested,0,100.0
ORD00015316,0,normal,not_requested,0,100.0
ORD00015317,0,normal,not_requested,0,100.0
ORD00015318,1,damaged_item,requested,0,381.82
ORD00015319,1,normal,requested,0,502.7
ORD00015320,0,normal,not_requested,0,100.0
ORD00015321,0,normal,not_requested,0,100.0
ORD00015322,0,normal,not_requested,0,100.0
ORD00015323,0,normal,not_requested,0,31.79
ORD00015324,1,normal,requested,0,33.81
ORD00015325,0,normal,not_requested,0,17.06
ORD00015326,1,normal,requested,0,234.44
ORD00015327,0,normal,not_requested,1,53.86
ORD00015328,0,normal,not_requested,0,100.0
ORD00015329,0,normal,not_requested,0,100.0
ORD00015330,1,normal,requested,0,147.56
ORD00015331,0,normal,not_requested,0,100.0
ORD00015332,0,normal,not_requested,0,100.0
ORD00015333,1,wrong_item,requested,0,18.73
ORD00015334,0,normal,not_requested,0,100.0
ORD00015335,0,normal,not_requested,0,37.32
ORD00015336,0,normal,not_requested,0,50.0
ORD00015337,1,damaged_item,requested,0,76.94
ORD00015338,1,normal,requested,0,24.71
ORD00015339,1,wrong_item,requested,0,87.89
ORD00015340,1,damaged_item,requested,1,43.76
ORD00015341,0,normal,not_requested,0,12.75
ORD00015342,0,damaged_item,not_requested,0,23.35
ORD00015343,1,normal,requested,0,56.04
ORD00015344,1,normal,requested,1,269.5
ORD00015345,1,damaged_item,requested,0,52.13
ORD00015346,0,normal,not_requested,0,17.85
ORD00015347,0,normal,not_requested,0,51.42
ORD00015348,0,normal,not_requested,0,48.76
ORD00015349,0,normal,not_requested,0,33.8
ORD00015350,0,damaged_item,not_requested,0,32.51
ORD00015351,1,wrong_item,requested,0,122.65
ORD00015352,0,wrong_item,not_requested,0,97.58
ORD00015353,0,normal,not_requested,0,100.0
ORD00015354,1,wrong_item,requested,0,15.54
ORD00015355,0,normal,not_requested,0,100.0
ORD00015356,0,normal,not_requested,1,62.02
ORD00015357,0,normal,not_requested,0,9.06
ORD00015358,0,normal,not_requested,0,33.34
ORD00015359,0,damaged_item,not_requested,0,65.5
ORD00015360,0,normal,not_requested,0,71.87
ORD00015361,0,normal,not_requested,0,95.18
ORD00015362,0,normal,not_requested,0,46.27
ORD00015363,0,normal,not_requested,0,81.61
ORD00015364,0,normal,not_requested,0,51.77
ORD00015365,0,normal,not_requested,0,100.0
ORD00015366,0,normal,not_requested,0,100.0
ORD00015367,1,normal,requested,1,118.8
ORD00015368,0,normal,not_requested,0,100.0
ORD00015369,0,damaged_item,not_requested,0,100.0
ORD00015370,0,normal,not_requested,0,51.71
ORD00015371,1,wrong_item,requested,0,94.65
ORD00015372,1,wrong_item,requested,0,107.08
ORD00015373,0,normal,not_requested,0,100.0
ORD00015374,0,normal,not_requested,0,100.0
ORD00015375,0,damaged_item,not_requested,0,100.0
ORD00015376,0,normal,not_requested,0,72.61
ORD00015377,0,wrong_item,not_requested,0,63.19
ORD00015378,0,normal,not_requested,0,100.0
ORD00015379,0,normal,not_requested,0,12.07
ORD00015380,0,normal,not_requested,0,71.21
ORD00015381,0,wrong_item,not_requested,0,76.59
ORD00015382,0,normal,not_requested,0,67.51
ORD00015383,0,normal,not_requested,0,100.0
ORD00015384,0,normal,not_requested,0,87.68
ORD00015385,0,normal,not_requested,0,100.0
ORD00015386,1,normal,requested,0,100.71
ORD00015387,1,normal,requested,0,107.49
ORD00015388,1,normal,requested,0,44.64
ORD00015389,0,normal,not_requested,0,100.0
ORD00015390,0,normal,not_requested,0,32.42
ORD00015391,0,normal,not_requested,0,28.28
ORD00015392,0,normal,not_requested,0,100.0
ORD00015393,0,normal,not_requested,0,51.56
ORD00015394,0,normal,not_requested,0,71.7
ORD00015395,0,normal,not_requested,0,100.0
ORD00015396,0,normal,not_requested,0,100.0
ORD00015397,0,damaged_item,not_requested,0,54.07
ORD00015398,0,wrong_item,not_requested,0,100.0
ORD00015399,1,damaged_item,requested,0,43.88
ORD00015400,1,normal,requested,0,51.16
ORD00015401,1,normal,requested,0,70.01
ORD00015402,0,normal,not_requested,0,69.44
ORD00015403,1,wrong_item,requested,0,26.1
ORD00015404,0,normal,not_requested,0,77.02
ORD00015405,0,normal,not_requested,0,44.85
ORD00015406,0,normal,not_requested,0,66.46
ORD00015407,1,normal,requested,0,150.32
ORD00015408,0,damaged_item,not_requested,0,100.0
ORD00015409,1,normal,requested,0,132.44
ORD00015410,1,wrong_item,requested,0,63.17
ORD00015411,0,normal,not_requested,0,37.77
ORD00015412,0,normal,not_requested,0,100.0
ORD00015413,0,normal,not_requested,0,82.96
ORD00015414,0,normal,not_requested,0,28.68
ORD00015415,0,normal,not_requested,1,100.0
ORD00015416,0,normal,not_requested,0,20.49
ORD00015417,0,normal,not_requested,0,100.0
ORD00015418,0,normal,not_requested,0,100.0
ORD00015419,0,normal,not_requested,0,100.0
ORD00015420,0,normal,not_requested,0,70.43
ORD00015421,1,normal,requested,0,105.07
ORD00015422,0,normal,not_requested,0,100.0
ORD00015423,0,damaged_item,not_requested,0,100.0
ORD00015424,1,normal,requested,1,86.53
ORD00015425,0,normal,not_requested,0,100.0
ORD00015426,0,normal,not_requested,0,93.85
ORD00015427,0,normal,not_requested,0,100.0
ORD00015428,1,damaged_item,requested,0,70.49
ORD00015429,0,normal,not_requested,0,64.51
ORD00015430,0,normal,not_requested,0,100.0
ORD00015431,0,normal,not_requested,0,87.81
ORD00015432,0,normal,not_requested,0,100.0
ORD00015433,1,damaged_item,requested,0,53.83
ORD00015434,1,wrong_item,requested,0,293.53
ORD00015435,1,normal,requested,0,64.71
ORD00015436,0,normal,not_requested,0,33.03
ORD00015437,0,normal,not_requested,0,100.0
ORD00015438,1,normal,requested,0,177.6
ORD00015439,1,normal,requested,0,178.93
ORD00015440,0,normal,not_requested,0,100.0
ORD00015441,0,normal,not_requested,0,62.14
ORD00015442,1,damaged_item,requested,0,119.32
ORD00015443,0,wrong_item,not_requested,0,22.42
ORD00015444,0,normal,not_requested,0,71.2
ORD00015445,0,normal,not_requested,0,30.07
ORD00015446,1,normal,requested,0,656.64
ORD00015447,0,normal,not_requested,0,100.0
ORD00015448,1,wrong_item,requested,0,25.05
ORD00015449,0,normal,not_requested,0,100.0
ORD00015450,0,normal,not_requested,0,83.83
ORD00015451,1,normal,requested,0,24.16
ORD00015452,0,normal,not_requested,0,92.21
ORD00015453,0,normal,not_requested,0,60.15
ORD00015454,0,normal,not_requested,0,100.0
ORD00015455,0,normal,not_requested,0,51.75
ORD00015456,0,normal,not_requested,0,84.14
ORD00015457,1,wrong_item,requested,0,135.5
ORD00015458,0,normal,not_requested,0,75.29
ORD00015459,1,wrong_item,requested,0,316.98
ORD00015460,0,normal,not_requested,0,100.0
ORD00015461,0,normal,not_requested,0,47.06
ORD00015462,1,damaged_item,requested,0,133.98
ORD00015463,0,wrong_item,not_requested,0,49.6
ORD00015464,0,normal,not_requested,0,88.99
ORD00015465,0,normal,not_requested,0,31.93
ORD00015466,0,normal,not_requested,0,100.0
ORD00015467,0,normal,not_requested,0,58.52
ORD00015468,0,wrong_item,not_requested,0,54.88
ORD00015469,1,wrong_item,requested,0,67.27
ORD00015470,0,normal,not_requested,0,100.0
ORD00015471,0,normal,not_requested,1,83.42
ORD00015472,0,normal,not_requested,0,100.0
ORD00015473,1,normal,requested,0,327.29
ORD00015474,0,normal,not_requested,0,100.0
ORD00015475,1,damaged_item,requested,0,154.41
ORD00015476,1,normal,requested,0,154.78
ORD00015477,1,damaged_item,requested,1,40.07
ORD00015478,0,normal,not_requested,0,32.21
ORD00015479,0,normal,not_requested,0,100.0
ORD00015480,0,normal,not_requested,0,86.5
ORD00015481,1,normal,requested,1,377.2
ORD00015482,1,normal,requested,1,21.81
ORD00015483,0,normal,not_requested,0,100.0
ORD00015484,0,normal,not_requested,0,78.24
ORD00015485,0,wrong_item,not_requested,1,100.0
ORD00015486,1,normal,requested,0,179.82
ORD00015487,0,normal,not_requested,0,55.79
ORD00015488,0,normal,not_requested,0,69.12
ORD00015489,0,normal,not_requested,0,100.0
ORD00015490,0,wrong_item,not_requested,0,100.0
ORD00015491,0,normal,not_requested,0,44.1
ORD00015492,0,normal,not_requested,0,100.0
ORD00015493,1,normal,requested,0,109.63
ORD00015494,0,normal,not_requested,0,100.0
ORD00015495,1,damaged_item,requested,0,82.29
ORD00015496,0,normal,not_requested,0,100.0
ORD00015497,1,normal,requested,0,37.41
ORD00015498,1,normal,requested,0,132.4
ORD00015499,1,normal,requested,0,56.2
ORD00015500,0,normal,not_requested,0,100.0
ORD00015501,0,normal,not_requested,0,88.89
ORD00015502,1,normal,requested,0,50.98
ORD00015503,1,normal,requested,0,270.02
ORD00015504,1,damaged_item,requested,0,126.46
